col.0: MtotZAMS/Msun  col.1:num mergers
430509781.0324014 5447
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_188668 36.6393 16.7879 10.0978 4.7533 14.851099999999999 295.3976 6.0405 0.11923 41.66 72.1493 0.8389 0.9997 10.26 0.01075 -6.079 151.7 9.332 -5.556 6.125 10.89 True
0_189906 39.393 14.4271 10.4436 4.6227 15.0663 199.4508 5.6269 0.20779 14.5236 41.5488 0.9908 1.0 5.851 -0.2173 -2.768 156.8 7.289 0.212 5.821 11.06 True
0_191078 68.7154 68.6797 17.4586 17.4358 34.894400000000005 2916.6462 20.956 0.010996 0.0 0.0 1.0 1.0 4.092 -0.0 -0.0 3.999 0.04043 -0.0 4.354 4.355 True
0_196697 128.6354 125.4071 29.1565 28.0542 57.2107 2485.6301 29.171 0.0065317 0.0 0.0 1.0 1.0 2.692 -0.0 -0.0 2.707 -0.01617 0.0 3.653 3.675 True
0_197251 33.0921 14.3066 7.1172 3.8649 10.9821 683.3029 9.8636 0.66255 36.3507 91.9008 0.8694 0.9991 8.42 -2.372 -5.262 154.1 9.155 -15.55 6.63 11.98 True
0_201541 29.7558 10.8213 3.4604 3.3334 6.7938 8199.252 9.3364 0.40022 71.6171 129.7724 0.8864 1.0 9.668 4.409 5.424 161.2 52.45 -1.652 7.289 13.16 True
0_206382 142.8892 111.4809 33.8685 26.1619 60.0304 7383.6938 39.68 0.010732 0.0 0.0 1.0 1.0 5.52 -0.0 0.0 2.481 -0.01572 -0.0 3.604 3.756 True
0_208964 66.7673 66.7316 17.0835 17.0579 34.141400000000004 1277.3719 16.769 0.014986 0.0 0.0 1.0 1.0 4.625 0.0 -0.0 4.534 -0.05792 0.0 4.404 4.405 True
0_209038 33.4926 32.5669 5.435 4.347 9.782 1328.0786 8.8959 0.53469 97.9401 41.3399 0.9998 0.9991 151.8 34.05 8.029 108.8 29.28 12.2 6.589 6.764 True
0_210346 23.466 20.5029 6.1094 3.3027 9.4121 212.5288 4.4894 0.37277 31.3665 177.4664 0.9698 0.9962 11.74 -3.416 -2.132 228.4 50.92 -27.31 9.072 11.89 True
0_211933 76.4834 24.6879 19.1393 16.3065 35.4458 7876.1562 27.242 0.014106 0.0 0.0 1.0 1.0 2.173 0.0 0.0 3.794 0.0 0.0 4.187 7.508 False
0_214543 69.6152 63.81 20.3039 16.6157 36.9196 521.1904 14.157 0.024612 0.0 0.0 1.0 1.0 4.685 0.0 -0.0 5.303 0.04168 -0.0 4.319 4.482 True
0_224045 99.3427 32.7255 23.2293 19.7375 42.9668 12257.8086 35.247 0.011637 0.0 0.0 1.0 1.0 1.774 0.0 0.0 3.033 0.0 -0.0 3.875 6.739 False
0_225176 56.2757 52.1045 16.9898 13.9606 30.9504 120.5907 8.5367 0.026977 0.0 1.2598 1.0 1.0 6.585 0.0 0.0 8.928 0.2243 -0.3824 4.733 4.931 True
0_227392 36.7421 35.6448 7.0893 5.5975 12.6868 1328.7064 9.1342 0.36621 33.104 21.7888 0.9995 0.9996 98.89 4.635 -12.32 99.19 -19.89 -8.767 6.134 6.328 True
0_233243 69.3694 67.837 18.6905 17.6648 36.3553 258.1638 11.746 0.02648 0.0 0.0 1.0 1.0 5.339 0.0 0.0 5.498 -0.03009 0.0 4.33 4.387 True
0_235196 100.7937 30.9549 23.0238 19.4072 42.431 6514.2324 29.688 0.011784 0.0 0.0 1.0 1.0 1.879 0.0 -0.0 3.338 -0.0 -0.0 3.866 6.819 False
0_237256 75.0179 22.6968 18.702 15.6311 34.3331 4742.9067 23.353 0.014563 0.0 0.0 1.0 1.0 2.342 0.0 -0.0 4.2 0.0 0.0 4.218 7.685 False
0_247521 148.3183 119.8852 33.5927 27.5543 61.147000000000006 8802.8682 42.177 0.024251 0.0 0.0 1.0 1.0 5.005 0.0 0.0 2.397 0.01844 -0.0 3.582 3.709 True
0_249259 26.5939 25.5569 9.4896 4.4373 13.9269 144.5798 5.5827 0.41534 31.8747 57.131 0.9852 0.9997 14.16 -1.602 -1.824 163.9 12.58 -8.134 8.016 9.605 True
0_256599 34.349 14.5032 7.1267 4.2494 11.3761 3839.9875 11.991 0.47779 15.0531 29.0861 0.9786 0.9999 5.744 -0.05207 -2.256 118.4 -7.481 -4.119 6.44 11.63 True
0_259902 123.4013 104.3994 31.717 24.8938 56.6108 1073.8374 23.377 0.016822 0.0 0.0 1.0 1.0 2.948 0.0 0.0 3.389 -0.003661 0.0 3.688 3.815 True
0_263590 49.4597 49.3849 11.4768 11.3663 22.8431 1516.1545 13.132 0.12487 16.6942 18.1159 0.9997 0.9998 24.51 -1.311 7.504 32.63 1.447 6.19 5.089 5.094 True
0_265661 122.0327 119.4483 27.9745 27.1119 55.0864 3188.1282 30.175 0.0052053 0.0 0.0 1.0 1.0 2.695 0.0 0.0 2.699 0.01333 0.0 3.69 3.707 True
0_275227 84.3839 26.854 20.1796 17.4687 37.6483 3689.2188 23.497 0.013281 0.0 0.0 1.0 1.0 2.122 0.0 0.0 3.934 0.0 0.0 4.062 7.222 False
0_275905 50.8929 50.7998 12.7801 12.6156 25.395699999999998 65.3457 6.2628 0.0078481 4.9669 4.6652 1.0 1.0 21.92 0.111 -2.339 21.73 -2.061 0.9323 5.007 5.012 True
0_279358 36.5604 34.4707 8.0074 5.168 13.1754 603.0985 9.071 0.5381 33.7382 21.8133 0.9997 0.9998 101.6 -5.537 -11.03 143.9 -6.985 -8.132 6.144 6.454 True
